cls,xmin,ymin,xmax,ymax,name
14.0,422.0,203.0,446.0,288.0,2009_003614.xml
16.0,12.0,197.0,247.0,466.0,2009_003618.xml
16.0,113.0,111.0,314.0,328.0,2009_003618.xml
16.0,427.0,11.0,491.0,89.0,2009_003624.xml
16.0,140.0,33.0,236.0,125.0,2009_003624.xml
16.0,0.0,64.0,194.0,374.0,2009_003624.xml
16.0,20.0,61.0,447.0,374.0,2009_003624.xml
7.0,15.0,105.0,291.0,499.0,2009_003626.xml
11.0,119.0,64.0,419.0,350.0,2009_003627.xml
14.0,145.0,0.0,401.0,323.0,2009_003627.xml
4.0,39.0,0.0,313.0,332.0,2009_003629.xml
4.0,305.0,0.0,491.0,332.0,2009_003629.xml
6.0,392.0,83.0,499.0,135.0,2009_003633.xml
14.0,293.0,60.0,420.0,374.0,2009_003633.xml
14.0,87.0,87.0,228.0,280.0,2009_003633.xml
9.0,83.0,178.0,383.0,299.0,2009_003634.xml
0.0,8.0,58.0,495.0,273.0,2009_003635.xml
5.0,72.0,35.0,424.0,341.0,2009_003636.xml
14.0,300.0,98.0,364.0,141.0,2009_003636.xml
6.0,66.0,167.0,81.0,199.0,2009_003636.xml
14.0,0.0,157.0,11.0,207.0,2009_003636.xml
12.0,91.0,10.0,247.0,380.0,2009_003637.xml
14.0,103.0,32.0,282.0,272.0,2009_003637.xml
18.0,25.0,91.0,454.0,236.0,2009_003638.xml
13.0,0.0,0.0,374.0,499.0,2009_003639.xml
2.0,90.0,95.0,359.0,314.0,2009_003640.xml
17.0,158.0,240.0,374.0,355.0,2009_003642.xml
15.0,180.0,323.0,269.0,382.0,2009_003642.xml
17.0,0.0,245.0,136.0,424.0,2009_003642.xml
1.0,27.0,0.0,499.0,374.0,2009_003644.xml
19.0,108.0,118.0,312.0,291.0,2009_003646.xml
19.0,16.0,138.0,107.0,229.0,2009_003646.xml
17.0,44.0,277.0,375.0,374.0,2009_003646.xml
14.0,290.0,44.0,430.0,374.0,2009_003646.xml
17.0,0.0,223.0,103.0,374.0,2009_003646.xml
14.0,319.0,0.0,499.0,280.0,2009_003646.xml
1.0,273.0,219.0,357.0,337.0,2009_003646.xml
1.0,334.0,336.0,499.0,374.0,2009_003646.xml
7.0,91.0,21.0,499.0,331.0,2009_003647.xml
18.0,48.0,146.0,499.0,303.0,2009_003650.xml
14.0,412.0,181.0,434.0,206.0,2009_003650.xml
14.0,485.0,169.0,499.0,240.0,2009_003650.xml
3.0,230.0,132.0,458.0,280.0,2009_003652.xml
3.0,192.0,224.0,231.0,242.0,2009_003652.xml
10.0,0.0,30.0,292.0,371.0,2009_003654.xml
7.0,165.0,84.0,376.0,220.0,2009_003654.xml
8.0,158.0,0.0,474.0,374.0,2009_003654.xml
8.0,282.0,0.0,488.0,351.0,2009_003654.xml
8.0,0.0,157.0,66.0,290.0,2009_003654.xml
15.0,143.0,109.0,218.0,203.0,2009_003654.xml
15.0,443.0,95.0,464.0,131.0,2009_003654.xml
15.0,465.0,106.0,489.0,146.0,2009_003654.xml
7.0,30.0,90.0,326.0,499.0,2009_003655.xml
17.0,245.0,57.0,361.0,108.0,2009_003656.xml
14.0,91.0,303.0,182.0,374.0,2009_003656.xml
14.0,311.0,335.0,361.0,374.0,2009_003656.xml
14.0,440.0,295.0,477.0,374.0,2009_003656.xml
14.0,473.0,276.0,499.0,374.0,2009_003656.xml
14.0,139.0,315.0,160.0,343.0,2009_003656.xml
6.0,25.0,35.0,73.0,73.0,2009_003657.xml
6.0,64.0,39.0,81.0,68.0,2009_003657.xml
7.0,0.0,96.0,224.0,374.0,2009_003660.xml
7.0,176.0,109.0,447.0,358.0,2009_003660.xml
7.0,170.0,3.0,371.0,116.0,2009_003660.xml
7.0,0.0,33.0,375.0,374.0,2009_003663.xml
4.0,313.0,209.0,362.0,341.0,2009_003664.xml
16.0,407.0,132.0,499.0,286.0,2009_003666.xml
16.0,236.0,138.0,325.0,304.0,2009_003666.xml
16.0,82.0,124.0,226.0,293.0,2009_003666.xml
16.0,0.0,100.0,135.0,242.0,2009_003666.xml
16.0,277.0,113.0,362.0,188.0,2009_003666.xml
0.0,22.0,42.0,490.0,297.0,2009_003667.xml
14.0,66.0,30.0,279.0,481.0,2009_003668.xml
8.0,67.0,148.0,313.0,489.0,2009_003668.xml
5.0,115.0,156.0,269.0,312.0,2009_003669.xml
5.0,268.0,192.0,424.0,302.0,2009_003669.xml
5.0,333.0,221.0,499.0,315.0,2009_003669.xml
14.0,23.0,249.0,78.0,360.0,2009_003669.xml
14.0,99.0,258.0,112.0,290.0,2009_003669.xml
17.0,7.0,89.0,280.0,267.0,2009_003671.xml
8.0,311.0,198.0,499.0,311.0,2009_003671.xml
8.0,410.0,113.0,499.0,220.0,2009_003671.xml
15.0,417.0,71.0,440.0,97.0,2009_003671.xml
17.0,93.0,84.0,207.0,148.0,2009_003671.xml
11.0,133.0,237.0,226.0,404.0,2009_003677.xml
8.0,76.0,160.0,312.0,499.0,2009_003677.xml
2.0,242.0,292.0,260.0,317.0,2009_003677.xml
15.0,0.0,114.0,79.0,319.0,2009_003677.xml
15.0,25.0,53.0,374.0,465.0,2009_003679.xml
14.0,1.0,118.0,193.0,374.0,2009_003683.xml
14.0,201.0,78.0,357.0,374.0,2009_003683.xml
14.0,399.0,88.0,499.0,374.0,2009_003683.xml
2.0,74.0,48.0,295.0,472.0,2009_003685.xml
12.0,0.0,49.0,296.0,499.0,2009_003686.xml
18.0,43.0,200.0,118.0,235.0,2009_003688.xml
18.0,162.0,200.0,233.0,218.0,2009_003688.xml
14.0,183.0,261.0,293.0,499.0,2009_003689.xml
10.0,0.0,78.0,499.0,399.0,2009_003690.xml
14.0,205.0,0.0,413.0,91.0,2009_003690.xml
8.0,46.0,37.0,285.0,433.0,2009_003694.xml
8.0,339.0,255.0,463.0,374.0,2009_003695.xml
19.0,382.0,213.0,443.0,280.0,2009_003695.xml
17.0,78.0,163.0,365.0,293.0,2009_003695.xml
0.0,12.0,48.0,499.0,223.0,2009_003696.xml
7.0,0.0,202.0,123.0,396.0,2009_003697.xml
15.0,0.0,1.0,263.0,363.0,2009_003697.xml
7.0,156.0,10.0,499.0,374.0,2009_003698.xml
14.0,13.0,76.0,436.0,374.0,2009_003702.xml
5.0,74.0,79.0,495.0,323.0,2009_003703.xml
5.0,36.0,132.0,116.0,277.0,2009_003703.xml
0.0,49.0,99.0,472.0,228.0,2009_003704.xml
0.0,0.0,17.0,374.0,236.0,2009_003705.xml
14.0,76.0,173.0,96.0,229.0,2009_003705.xml
14.0,143.0,173.0,170.0,233.0,2009_003705.xml
14.0,254.0,183.0,268.0,215.0,2009_003705.xml
14.0,300.0,144.0,359.0,332.0,2009_003705.xml
14.0,365.0,159.0,418.0,332.0,2009_003705.xml
3.0,0.0,186.0,115.0,251.0,2009_003707.xml
11.0,34.0,0.0,499.0,374.0,2009_003708.xml
6.0,0.0,87.0,492.0,253.0,2009_003709.xml
5.0,63.0,38.0,372.0,309.0,2009_003710.xml
14.0,219.0,186.0,252.0,227.0,2009_003710.xml
14.0,300.0,191.0,320.0,231.0,2009_003710.xml
14.0,372.0,201.0,392.0,301.0,2009_003710.xml
14.0,391.0,208.0,417.0,308.0,2009_003710.xml
14.0,413.0,210.0,444.0,312.0,2009_003710.xml
14.0,447.0,199.0,471.0,308.0,2009_003710.xml
14.0,465.0,209.0,496.0,249.0,2009_003710.xml
17.0,35.0,0.0,332.0,327.0,2009_003711.xml
11.0,79.0,257.0,311.0,374.0,2009_003711.xml
2.0,176.0,103.0,354.0,246.0,2009_003713.xml
11.0,94.0,11.0,322.0,231.0,2009_003714.xml
11.0,232.0,147.0,380.0,420.0,2009_003717.xml
11.0,60.0,31.0,164.0,208.0,2009_003717.xml
7.0,1.0,0.0,318.0,346.0,2009_003718.xml
7.0,92.0,4.0,484.0,374.0,2009_003718.xml
19.0,282.0,95.0,356.0,176.0,2009_003720.xml
14.0,273.0,85.0,446.0,320.0,2009_003720.xml
4.0,185.0,213.0,231.0,332.0,2009_003720.xml
8.0,24.0,186.0,179.0,302.0,2009_003720.xml
14.0,41.0,84.0,171.0,302.0,2009_003720.xml
14.0,214.0,45.0,375.0,362.0,2009_003722.xml
13.0,32.0,70.0,457.0,339.0,2009_003722.xml
8.0,279.0,40.0,302.0,69.0,2009_003722.xml
6.0,0.0,0.0,291.0,180.0,2009_003722.xml
12.0,395.0,190.0,435.0,287.0,2009_003725.xml
12.0,334.0,205.0,387.0,287.0,2009_003725.xml
14.0,384.0,141.0,434.0,192.0,2009_003725.xml
14.0,335.0,157.0,381.0,204.0,2009_003725.xml
14.0,182.0,253.0,210.0,292.0,2009_003725.xml
14.0,88.0,241.0,119.0,294.0,2009_003725.xml
14.0,32.0,245.0,63.0,296.0,2009_003725.xml
6.0,129.0,261.0,265.0,292.0,2009_003725.xml
6.0,240.0,254.0,386.0,289.0,2009_003725.xml
6.0,367.0,239.0,468.0,288.0,2009_003725.xml
8.0,0.0,281.0,12.0,315.0,2009_003726.xml
8.0,6.0,279.0,29.0,314.0,2009_003726.xml
8.0,25.0,280.0,45.0,313.0,2009_003726.xml
3.0,271.0,165.0,352.0,181.0,2009_003732.xml
3.0,399.0,167.0,461.0,184.0,2009_003732.xml
3.0,216.0,165.0,270.0,182.0,2009_003732.xml
3.0,127.0,160.0,219.0,194.0,2009_003732.xml
12.0,220.0,142.0,396.0,255.0,2009_003734.xml
14.0,259.0,85.0,333.0,199.0,2009_003734.xml
11.0,97.0,126.0,216.0,299.0,2009_003735.xml
14.0,303.0,63.0,469.0,374.0,2009_003736.xml
14.0,0.0,4.0,272.0,374.0,2009_003738.xml
14.0,252.0,50.0,499.0,363.0,2009_003738.xml
14.0,392.0,84.0,499.0,300.0,2009_003739.xml
14.0,153.0,75.0,213.0,245.0,2009_003739.xml
12.0,74.0,168.0,321.0,302.0,2009_003739.xml
13.0,34.0,95.0,473.0,344.0,2009_003743.xml
6.0,1.0,64.0,147.0,294.0,2009_003743.xml
6.0,151.0,71.0,353.0,284.0,2009_003743.xml
6.0,434.0,87.0,499.0,248.0,2009_003743.xml
6.0,412.0,132.0,439.0,147.0,2009_003743.xml
13.0,0.0,0.0,499.0,374.0,2009_003747.xml
14.0,52.0,77.0,173.0,332.0,2009_003751.xml
14.0,110.0,132.0,283.0,332.0,2009_003751.xml
14.0,224.0,69.0,363.0,332.0,2009_003751.xml
14.0,314.0,31.0,499.0,332.0,2009_003751.xml
14.0,46.0,107.0,68.0,186.0,2009_003752.xml
14.0,30.0,111.0,48.0,182.0,2009_003752.xml
14.0,322.0,110.0,345.0,197.0,2009_003752.xml
8.0,52.0,190.0,192.0,415.0,2009_003752.xml
8.0,65.0,186.0,160.0,328.0,2009_003752.xml
8.0,75.0,181.0,145.0,234.0,2009_003752.xml
10.0,123.0,186.0,347.0,492.0,2009_003752.xml
15.0,304.0,170.0,318.0,196.0,2009_003752.xml
19.0,0.0,103.0,425.0,374.0,2009_003753.xml
14.0,192.0,122.0,394.0,345.0,2009_003753.xml
11.0,0.0,0.0,306.0,359.0,2009_003756.xml
5.0,24.0,115.0,96.0,221.0,2009_003757.xml
5.0,94.0,111.0,175.0,225.0,2009_003757.xml
5.0,116.0,107.0,234.0,239.0,2009_003757.xml
5.0,284.0,26.0,464.0,276.0,2009_003757.xml
5.0,269.0,89.0,283.0,238.0,2009_003757.xml
5.0,258.0,164.0,268.0,225.0,2009_003757.xml
5.0,175.0,117.0,241.0,227.0,2009_003757.xml
18.0,67.0,178.0,220.0,292.0,2009_003758.xml
18.0,418.0,209.0,458.0,252.0,2009_003758.xml
10.0,112.0,181.0,278.0,321.0,2009_003759.xml
8.0,90.0,180.0,130.0,288.0,2009_003759.xml
8.0,118.0,194.0,198.0,315.0,2009_003759.xml
8.0,179.0,207.0,269.0,330.0,2009_003759.xml
8.0,224.0,179.0,288.0,293.0,2009_003759.xml
8.0,218.0,171.0,252.0,205.0,2009_003759.xml
8.0,124.0,162.0,170.0,187.0,2009_003759.xml
0.0,35.0,88.0,469.0,248.0,2009_003760.xml
18.0,200.0,142.0,397.0,227.0,2009_003765.xml
12.0,19.0,157.0,323.0,425.0,2009_003768.xml
14.0,142.0,83.0,235.0,323.0,2009_003768.xml
7.0,99.0,111.0,274.0,477.0,2009_003771.xml
9.0,150.0,3.0,499.0,333.0,2009_003773.xml
12.0,0.0,80.0,453.0,469.0,2009_003775.xml
18.0,1.0,1.0,97.0,38.0,2009_003776.xml
14.0,85.0,0.0,193.0,161.0,2009_003776.xml
14.0,333.0,0.0,421.0,133.0,2009_003776.xml
5.0,74.0,78.0,379.0,268.0,2009_003781.xml
6.0,377.0,169.0,428.0,195.0,2009_003781.xml
6.0,428.0,169.0,499.0,199.0,2009_003781.xml
7.0,0.0,0.0,374.0,499.0,2009_003783.xml
16.0,1.0,25.0,473.0,411.0,2009_003784.xml
17.0,0.0,139.0,376.0,374.0,2009_003785.xml
14.0,0.0,97.0,322.0,337.0,2009_003785.xml
11.0,171.0,160.0,251.0,257.0,2009_003786.xml
11.0,0.0,144.0,150.0,190.0,2009_003786.xml
18.0,0.0,127.0,388.0,303.0,2009_003790.xml
18.0,240.0,143.0,471.0,292.0,2009_003790.xml
4.0,125.0,173.0,183.0,285.0,2009_003793.xml
14.0,389.0,35.0,457.0,143.0,2009_003795.xml
14.0,397.0,137.0,480.0,273.0,2009_003795.xml
14.0,425.0,172.0,499.0,374.0,2009_003795.xml
14.0,338.0,118.0,416.0,236.0,2009_003795.xml
14.0,247.0,133.0,343.0,232.0,2009_003795.xml
14.0,158.0,131.0,298.0,323.0,2009_003795.xml
14.0,63.0,126.0,198.0,281.0,2009_003795.xml
4.0,155.0,221.0,178.0,303.0,2009_003795.xml
4.0,385.0,246.0,408.0,344.0,2009_003795.xml
10.0,249.0,229.0,450.0,374.0,2009_003795.xml
10.0,83.0,245.0,314.0,374.0,2009_003795.xml
17.0,25.0,145.0,299.0,295.0,2009_003795.xml
0.0,13.0,83.0,499.0,233.0,2009_003799.xml
14.0,347.0,100.0,420.0,229.0,2009_003800.xml
14.0,88.0,100.0,149.0,231.0,2009_003800.xml
6.0,26.0,19.0,464.0,321.0,2009_003801.xml
6.0,0.0,97.0,137.0,251.0,2009_003801.xml
6.0,261.0,43.0,499.0,181.0,2009_003801.xml
13.0,82.0,16.0,333.0,356.0,2009_003802.xml
6.0,400.0,56.0,499.0,374.0,2009_003802.xml
1.0,86.0,6.0,192.0,86.0,2009_003802.xml
12.0,124.0,95.0,334.0,441.0,2009_003804.xml
0.0,112.0,152.0,373.0,227.0,2009_003805.xml
0.0,28.0,85.0,485.0,213.0,2009_003806.xml
9.0,266.0,226.0,304.0,302.0,2009_003808.xml
11.0,76.0,83.0,487.0,345.0,2009_003810.xml
8.0,38.0,49.0,323.0,455.0,2009_003813.xml
6.0,48.0,36.0,427.0,222.0,2009_003814.xml
15.0,12.0,0.0,499.0,373.0,2009_003815.xml
11.0,293.0,68.0,438.0,274.0,2009_003816.xml
11.0,112.0,31.0,264.0,271.0,2009_003816.xml
14.0,0.0,0.0,104.0,268.0,2009_003816.xml
4.0,171.0,0.0,324.0,374.0,2009_003818.xml
10.0,13.0,313.0,499.0,374.0,2009_003818.xml
8.0,319.0,218.0,389.0,325.0,2009_003818.xml
17.0,156.0,212.0,489.0,374.0,2009_003819.xml
15.0,110.0,245.0,148.0,286.0,2009_003819.xml
15.0,214.0,184.0,227.0,203.0,2009_003819.xml
15.0,135.0,176.0,149.0,190.0,2009_003819.xml
15.0,170.0,181.0,183.0,205.0,2009_003819.xml
15.0,98.0,184.0,119.0,203.0,2009_003819.xml
13.0,39.0,26.0,447.0,367.0,2009_003820.xml
18.0,0.0,192.0,210.0,374.0,2009_003821.xml
5.0,222.0,285.0,245.0,307.0,2009_003821.xml
14.0,183.0,292.0,193.0,311.0,2009_003821.xml
12.0,7.0,6.0,456.0,399.0,2009_003822.xml
6.0,464.0,92.0,499.0,143.0,2009_003822.xml
9.0,26.0,114.0,190.0,314.0,2009_003825.xml
9.0,178.0,113.0,322.0,332.0,2009_003825.xml
9.0,278.0,70.0,458.0,332.0,2009_003825.xml
9.0,410.0,247.0,499.0,309.0,2009_003825.xml
11.0,239.0,83.0,411.0,179.0,2009_003827.xml
14.0,46.0,121.0,222.0,333.0,2009_003829.xml
14.0,254.0,105.0,355.0,292.0,2009_003829.xml
1.0,70.0,0.0,416.0,332.0,2009_003832.xml
8.0,319.0,212.0,395.0,315.0,2009_003835.xml
8.0,247.0,200.0,312.0,303.0,2009_003835.xml
10.0,251.0,204.0,428.0,302.0,2009_003835.xml
17.0,177.0,177.0,346.0,277.0,2009_003835.xml
1.0,78.0,76.0,274.0,435.0,2009_003836.xml
15.0,324.0,172.0,369.0,240.0,2009_003836.xml
2.0,114.0,61.0,401.0,219.0,2009_003837.xml
6.0,341.0,242.0,376.0,275.0,2009_003838.xml
6.0,321.0,265.0,363.0,298.0,2009_003838.xml
6.0,0.0,260.0,24.0,295.0,2009_003838.xml
6.0,402.0,313.0,499.0,333.0,2009_003838.xml
14.0,8.0,184.0,200.0,374.0,2009_003840.xml
14.0,161.0,186.0,263.0,348.0,2009_003840.xml
8.0,55.0,321.0,212.0,374.0,2009_003840.xml
10.0,1.0,266.0,213.0,374.0,2009_003840.xml
8.0,203.0,243.0,295.0,374.0,2009_003840.xml
8.0,19.0,231.0,93.0,276.0,2009_003840.xml
17.0,38.0,20.0,462.0,324.0,2009_003843.xml
13.0,27.0,64.0,499.0,316.0,2009_003846.xml
14.0,457.0,55.0,499.0,218.0,2009_003846.xml
14.0,431.0,115.0,456.0,175.0,2009_003846.xml
14.0,0.0,99.0,55.0,173.0,2009_003846.xml
7.0,111.0,35.0,499.0,369.0,2009_003847.xml
17.0,5.0,3.0,492.0,216.0,2009_003848.xml
17.0,75.0,207.0,425.0,404.0,2009_003848.xml
14.0,124.0,62.0,353.0,374.0,2009_003849.xml
8.0,354.0,190.0,497.0,374.0,2009_003849.xml
10.0,337.0,180.0,436.0,266.0,2009_003849.xml
19.0,206.0,69.0,380.0,216.0,2009_003852.xml
12.0,310.0,32.0,499.0,332.0,2009_003855.xml
14.0,201.0,127.0,290.0,332.0,2009_003855.xml
12.0,0.0,27.0,199.0,332.0,2009_003855.xml
19.0,135.0,81.0,281.0,186.0,2009_003857.xml
2.0,134.0,86.0,317.0,260.0,2009_003858.xml
1.0,0.0,0.0,499.0,374.0,2009_003860.xml
18.0,0.0,141.0,469.0,209.0,2009_003863.xml
4.0,270.0,163.0,417.0,250.0,2009_003865.xml
7.0,0.0,0.0,374.0,344.0,2009_003867.xml
2.0,151.0,119.0,283.0,473.0,2009_003870.xml
13.0,0.0,75.0,74.0,311.0,2009_003873.xml
13.0,23.0,17.0,364.0,496.0,2009_003873.xml
14.0,0.0,29.0,385.0,499.0,2009_003874.xml
6.0,0.0,0.0,161.0,59.0,2009_003879.xml
11.0,194.0,121.0,448.0,332.0,2009_003879.xml
0.0,4.0,135.0,458.0,265.0,2009_003883.xml
8.0,88.0,196.0,302.0,487.0,2009_003884.xml
8.0,0.0,170.0,126.0,380.0,2009_003884.xml
8.0,126.0,155.0,218.0,271.0,2009_003884.xml
8.0,118.0,147.0,188.0,238.0,2009_003884.xml
10.0,2.0,141.0,154.0,281.0,2009_003884.xml
10.0,188.0,198.0,378.0,374.0,2009_003888.xml
14.0,446.0,152.0,499.0,334.0,2009_003888.xml
14.0,238.0,93.0,378.0,374.0,2009_003888.xml
8.0,235.0,161.0,417.0,374.0,2009_003888.xml
14.0,0.0,89.0,252.0,374.0,2009_003888.xml
15.0,208.0,0.0,267.0,113.0,2009_003888.xml
4.0,90.0,36.0,120.0,135.0,2009_003888.xml
4.0,70.0,54.0,99.0,138.0,2009_003888.xml
4.0,25.0,60.0,51.0,147.0,2009_003888.xml
4.0,16.0,26.0,48.0,104.0,2009_003888.xml
4.0,63.0,53.0,72.0,82.0,2009_003888.xml
4.0,63.0,35.0,77.0,76.0,2009_003888.xml
4.0,74.0,33.0,89.0,71.0,2009_003888.xml
4.0,99.0,28.0,123.0,119.0,2009_003888.xml
18.0,0.0,0.0,374.0,497.0,2009_003892.xml
14.0,1.0,83.0,160.0,499.0,2009_003892.xml
14.0,77.0,107.0,257.0,499.0,2009_003892.xml
14.0,243.0,51.0,374.0,499.0,2009_003892.xml
19.0,7.0,110.0,162.0,254.0,2009_003895.xml
19.0,156.0,114.0,335.0,288.0,2009_003895.xml
19.0,150.0,0.0,263.0,37.0,2009_003895.xml
17.0,363.0,35.0,499.0,148.0,2009_003895.xml
14.0,127.0,148.0,137.0,168.0,2009_003895.xml
14.0,118.0,150.0,133.0,170.0,2009_003895.xml
8.0,0.0,62.0,114.0,130.0,2009_003895.xml
0.0,129.0,215.0,241.0,295.0,2009_003896.xml
14.0,228.0,274.0,344.0,499.0,2009_003896.xml
14.0,37.0,283.0,137.0,499.0,2009_003896.xml
14.0,233.0,29.0,414.0,374.0,2009_003897.xml
12.0,60.0,113.0,499.0,374.0,2009_003897.xml
4.0,83.0,30.0,207.0,371.0,2009_003899.xml
14.0,129.0,140.0,175.0,283.0,2009_003900.xml
9.0,0.0,47.0,316.0,338.0,2009_003901.xml
11.0,0.0,0.0,293.0,292.0,2009_003902.xml
12.0,6.0,184.0,35.0,216.0,2009_003903.xml
12.0,76.0,134.0,426.0,355.0,2009_003903.xml
7.0,8.0,179.0,323.0,435.0,2009_003904.xml
1.0,31.0,36.0,332.0,438.0,2009_003905.xml
6.0,248.0,125.0,332.0,177.0,2009_003905.xml
6.0,128.0,158.0,152.0,170.0,2009_003905.xml
15.0,189.0,265.0,255.0,329.0,2009_003905.xml
1.0,0.0,0.0,413.0,374.0,2009_003908.xml
14.0,337.0,0.0,499.0,245.0,2009_003908.xml
2.0,116.0,168.0,180.0,277.0,2009_003911.xml
2.0,316.0,150.0,375.0,170.0,2009_003911.xml
2.0,442.0,119.0,464.0,153.0,2009_003911.xml
2.0,104.0,93.0,499.0,224.0,2009_003912.xml
11.0,26.0,82.0,460.0,311.0,2009_003913.xml
10.0,0.0,0.0,499.0,374.0,2009_003914.xml
4.0,4.0,0.0,122.0,161.0,2009_003914.xml
5.0,9.0,27.0,487.0,325.0,2009_003916.xml
19.0,70.0,0.0,265.0,176.0,2009_003920.xml
8.0,0.0,32.0,499.0,332.0,2009_003920.xml
14.0,75.0,129.0,312.0,332.0,2009_003920.xml
7.0,109.0,131.0,374.0,469.0,2009_003921.xml
14.0,142.0,0.0,316.0,191.0,2009_003921.xml
2.0,210.0,80.0,366.0,207.0,2009_003922.xml
11.0,118.0,212.0,326.0,409.0,2009_003928.xml
15.0,0.0,0.0,333.0,499.0,2009_003929.xml
9.0,6.0,72.0,354.0,441.0,2009_003933.xml
3.0,148.0,132.0,308.0,251.0,2009_003936.xml
14.0,226.0,151.0,248.0,183.0,2009_003936.xml
18.0,78.0,70.0,499.0,229.0,2009_003938.xml
18.0,42.0,210.0,330.0,274.0,2009_003942.xml
13.0,0.0,0.0,499.0,374.0,2009_003944.xml
0.0,12.0,109.0,496.0,224.0,2009_003947.xml
0.0,13.0,109.0,494.0,223.0,2009_003950.xml
14.0,302.0,202.0,314.0,222.0,2009_003950.xml
18.0,105.0,88.0,425.0,246.0,2009_003951.xml
14.0,99.0,140.0,112.0,170.0,2009_003951.xml
14.0,0.0,146.0,24.0,180.0,2009_003951.xml
7.0,0.0,0.0,499.0,374.0,2009_003955.xml
9.0,6.0,134.0,50.0,201.0,2009_003956.xml
9.0,56.0,152.0,78.0,197.0,2009_003956.xml
9.0,69.0,149.0,90.0,183.0,2009_003956.xml
9.0,86.0,152.0,118.0,210.0,2009_003956.xml
9.0,185.0,134.0,406.0,330.0,2009_003956.xml
9.0,134.0,143.0,196.0,232.0,2009_003956.xml
4.0,10.0,1.0,130.0,497.0,2009_003958.xml
10.0,95.0,276.0,254.0,420.0,2009_003961.xml
8.0,81.0,273.0,170.0,401.0,2009_003961.xml
8.0,153.0,278.0,250.0,415.0,2009_003961.xml
15.0,132.0,187.0,186.0,258.0,2009_003961.xml
8.0,117.0,262.0,195.0,391.0,2009_003961.xml
8.0,181.0,267.0,259.0,394.0,2009_003961.xml
2.0,0.0,63.0,259.0,499.0,2009_003962.xml
17.0,0.0,62.0,499.0,322.0,2009_003965.xml
14.0,0.0,23.0,200.0,322.0,2009_003965.xml
14.0,8.0,14.0,469.0,322.0,2009_003965.xml
14.0,307.0,1.0,499.0,322.0,2009_003965.xml
4.0,354.0,86.0,374.0,157.0,2009_003965.xml
17.0,0.0,156.0,368.0,374.0,2009_003966.xml
17.0,72.0,81.0,303.0,217.0,2009_003966.xml
10.0,16.0,52.0,139.0,119.0,2009_003966.xml
8.0,85.0,49.0,134.0,113.0,2009_003966.xml
8.0,25.0,50.0,70.0,127.0,2009_003966.xml
8.0,4.0,39.0,29.0,89.0,2009_003966.xml
8.0,123.0,45.0,154.0,85.0,2009_003966.xml
8.0,95.0,40.0,120.0,57.0,2009_003966.xml
15.0,45.0,19.0,78.0,51.0,2009_003966.xml
5.0,88.0,113.0,165.0,175.0,2009_003969.xml
5.0,163.0,115.0,319.0,179.0,2009_003969.xml
1.0,55.0,51.0,363.0,499.0,2009_003971.xml
8.0,397.0,175.0,479.0,302.0,2009_003973.xml
8.0,289.0,174.0,332.0,268.0,2009_003973.xml
8.0,190.0,181.0,273.0,301.0,2009_003973.xml
8.0,118.0,185.0,226.0,324.0,2009_003973.xml
8.0,73.0,211.0,226.0,371.0,2009_003973.xml
8.0,301.0,184.0,387.0,324.0,2009_003973.xml
8.0,251.0,192.0,364.0,371.0,2009_003973.xml
10.0,126.0,186.0,345.0,371.0,2009_003973.xml
6.0,32.0,98.0,455.0,280.0,2009_003974.xml
9.0,265.0,210.0,333.0,452.0,2009_003975.xml
9.0,78.0,134.0,263.0,475.0,2009_003975.xml
12.0,0.0,0.0,296.0,332.0,2009_003976.xml
14.0,0.0,72.0,390.0,332.0,2009_003976.xml
6.0,105.0,66.0,428.0,318.0,2009_003977.xml
6.0,374.0,162.0,478.0,222.0,2009_003977.xml
6.0,436.0,167.0,498.0,206.0,2009_003977.xml
12.0,25.0,2.0,420.0,499.0,2009_003982.xml
7.0,74.0,73.0,499.0,169.0,2009_003985.xml
11.0,66.0,41.0,352.0,474.0,2009_003986.xml
14.0,296.0,0.0,387.0,331.0,2009_003986.xml
8.0,206.0,119.0,328.0,341.0,2009_003991.xml
14.0,164.0,56.0,297.0,326.0,2009_003991.xml
10.0,0.0,73.0,141.0,374.0,2009_003991.xml
11.0,79.0,0.0,499.0,374.0,2009_003992.xml
2.0,59.0,80.0,473.0,389.0,2009_003993.xml
0.0,37.0,91.0,455.0,267.0,2009_003994.xml
17.0,22.0,165.0,141.0,224.0,2009_003995.xml
2.0,60.0,10.0,434.0,332.0,2009_004001.xml
8.0,54.0,126.0,239.0,379.0,2009_004002.xml
8.0,266.0,162.0,488.0,410.0,2009_004002.xml
8.0,299.0,93.0,485.0,316.0,2009_004002.xml
8.0,126.0,77.0,261.0,225.0,2009_004002.xml
14.0,163.0,115.0,380.0,374.0,2009_004004.xml
8.0,89.0,73.0,281.0,303.0,2009_004005.xml
14.0,339.0,102.0,499.0,374.0,2009_004007.xml
14.0,109.0,107.0,329.0,374.0,2009_004007.xml
3.0,0.0,155.0,499.0,374.0,2009_004007.xml
11.0,138.0,196.0,239.0,415.0,2009_004012.xml
11.0,77.0,9.0,440.0,322.0,2009_004016.xml
5.0,152.0,154.0,290.0,236.0,2009_004018.xml
14.0,295.0,188.0,316.0,235.0,2009_004018.xml
6.0,25.0,197.0,90.0,243.0,2009_004018.xml
14.0,308.0,183.0,317.0,219.0,2009_004018.xml
6.0,341.0,225.0,499.0,374.0,2009_004018.xml
